slug,snapshots_checked,mismatches,stale_explained,n_events
btc-updown-15m-1775804400,16,0,0,4002
btc-updown-15m-1775805300,58,2,2,14203
btc-updown-15m-1775806200,62,4,4,15362
btc-updown-15m-1775807100,12,0,0,3218
btc-updown-15m-1775808000,18,0,0,4545
btc-updown-15m-1775808900,26,0,0,6329
btc-updown-15m-1775809800,10,0,0,2633
btc-updown-15m-1775810700,18,0,0,4450
btc-updown-15m-1775811600,14,0,0,3404
btc-updown-15m-1775812500,16,0,0,4115
btc-updown-15m-1775814300,78,4,0,19289
btc-updown-15m-1775815200,66,0,0,16574
btc-updown-15m-1775816100,12,0,0,3032
btc-updown-15m-1775817000,12,0,0,3186
btc-updown-15m-1775817900,10,0,0,2868
btc-updown-15m-1775818800,12,0,0,3265
btc-updown-15m-1775819700,22,0,0,5421
btc-updown-15m-1775820600,104,2,2,25217
btc-updown-15m-1775821500,24,4,2,5878
btc-updown-15m-1775822400,52,0,0,12798
btc-updown-15m-1775824200,12,0,0,3323
btc-updown-15m-1775825100,38,0,0,9526
btc-updown-15m-1775826000,58,2,2,14411
btc-updown-15m-1775826900,22,0,0,5660
btc-updown-15m-1775827800,16,0,0,3949
btc-updown-15m-1775828700,12,0,0,3184
btc-updown-15m-1775829600,16,0,0,3949
btc-updown-15m-1775830500,16,0,0,3920
btc-updown-15m-1775831400,72,0,0,17323
btc-updown-15m-1775832300,106,0,0,26384
btc-updown-15m-1775833200,22,0,0,5469
btc-updown-15m-1775835000,24,0,0,5823
btc-updown-15m-1775835900,12,0,0,3290
btc-updown-15m-1775836800,14,0,0,3743
btc-updown-15m-1775837700,90,0,0,22408
btc-updown-15m-1775838600,40,0,0,9869
btc-updown-15m-1775839500,12,0,0,3166
btc-updown-15m-1775840400,14,0,0,3483
btc-updown-15m-1775841300,12,0,0,2995
btc-updown-15m-1775842200,42,0,0,10381
btc-updown-15m-1775843100,10,0,0,2818
btc-updown-15m-1775844000,28,0,0,7070
btc-updown-15m-1775845800,62,0,0,15209
btc-updown-15m-1775846700,10,0,0,2965
btc-updown-15m-1775847600,16,0,0,4008
btc-updown-15m-1775848500,12,0,0,3055
btc-updown-15m-1775849400,28,4,2,6750
btc-updown-15m-1775850300,10,0,0,2755
btc-updown-15m-1775851200,42,0,0,9972
btc-updown-15m-1775852100,66,0,0,15873
btc-updown-15m-1775853000,48,4,4,11610
btc-updown-15m-1775853900,14,0,0,3721
btc-updown-15m-1775855700,30,0,0,7596
btc-updown-15m-1775856600,92,6,4,22740
btc-updown-15m-1775857500,10,0,0,2816
btc-updown-15m-1775858400,62,0,0,15103
btc-updown-15m-1775859300,10,0,0,2506
btc-updown-15m-1775860200,8,0,0,2292
btc-updown-15m-1775861100,30,0,0,7286
btc-updown-15m-1775862000,40,8,2,9926
btc-updown-15m-1775862900,28,2,2,6674
btc-updown-15m-1775863800,16,0,0,4094
btc-updown-15m-1775864700,24,2,0,5737
btc-updown-15m-1775866500,26,0,0,6686
btc-updown-15m-1775867400,38,2,0,9284
btc-updown-15m-1775868300,20,2,2,5048
btc-updown-15m-1775869200,48,4,2,11439
btc-updown-15m-1775870100,38,0,0,9056
btc-updown-15m-1775871000,20,2,0,4886
btc-updown-15m-1775871900,8,0,0,2233
btc-updown-15m-1775872800,54,0,0,13261
btc-updown-15m-1775873700,30,0,0,7337
btc-updown-15m-1775874600,30,2,0,7399
btc-updown-15m-1775876400,10,0,0,2736
btc-updown-15m-1775877300,18,0,0,4637
btc-updown-15m-1775878200,50,0,0,12268
btc-updown-15m-1775879100,12,0,0,3459
btc-updown-15m-1775880000,50,2,2,12324
btc-updown-15m-1775880900,12,0,0,3222
btc-updown-15m-1775881800,12,0,0,3373
btc-updown-15m-1775882700,40,2,2,9778
btc-updown-15m-1775883600,14,0,0,3636
btc-updown-15m-1775884500,14,0,0,3574
btc-updown-15m-1775885400,36,0,0,8847
btc-updown-15m-1775887200,24,2,0,6262
btc-updown-15m-1775888100,28,2,2,6750
btc-updown-15m-1775889000,12,0,0,3271
btc-updown-15m-1775889900,12,0,0,3091
btc-updown-15m-1775890800,46,0,0,11448
btc-updown-15m-1775891700,12,0,0,2850
btc-updown-15m-1775892600,22,0,0,5495
btc-updown-15m-1775893500,30,2,2,7400
btc-updown-15m-1775894400,26,0,0,6637
btc-updown-15m-1775895300,28,0,0,7122
btc-updown-15m-1775897100,14,2,2,3673
btc-updown-15m-1775898000,40,0,0,9586
btc-updown-15m-1775898900,10,0,0,2938
btc-updown-15m-1775899800,34,4,0,8253
btc-updown-15m-1775900700,12,0,0,2981
btc-updown-15m-1775901600,10,0,0,2850
btc-updown-15m-1775902500,12,0,0,2975
btc-updown-15m-1775903400,14,0,0,3682
btc-updown-15m-1775904300,14,0,0,3555
btc-updown-15m-1775905200,18,2,0,4843
btc-updown-15m-1775906100,20,0,0,4975
btc-updown-15m-1775907900,16,0,0,3860
btc-updown-15m-1775908800,38,0,0,9320
btc-updown-15m-1775909700,16,0,0,3992
btc-updown-15m-1775910600,12,0,0,3138
btc-updown-15m-1775911500,28,2,0,6891
btc-updown-15m-1775912400,8,0,0,2352
btc-updown-15m-1775913300,34,0,0,8364
btc-updown-15m-1775914200,18,0,0,4280
btc-updown-15m-1775915100,38,2,0,9166
btc-updown-15m-1775916000,14,0,0,3345
btc-updown-15m-1775917800,12,0,0,3132
btc-updown-15m-1775918700,10,0,0,2782
btc-updown-15m-1775919600,48,4,0,11400
btc-updown-15m-1775920500,8,0,0,1944
btc-updown-15m-1775921400,44,0,0,11065
btc-updown-15m-1775922300,10,0,0,2492
btc-updown-15m-1775923200,36,0,0,8645
btc-updown-15m-1775924100,36,4,0,9037
btc-updown-15m-1775925000,10,0,0,2895
btc-updown-15m-1775925900,26,0,0,6327
btc-updown-15m-1775926800,58,2,2,14233
btc-updown-15m-1775928600,14,2,0,3811
btc-updown-15m-1775929500,10,0,0,2591
btc-updown-15m-1775930400,44,0,0,10881
btc-updown-15m-1775931300,10,0,0,2919
btc-updown-15m-1775932200,10,0,0,2828
btc-updown-15m-1775933100,22,0,0,5454
btc-updown-15m-1775934000,68,2,0,16867
btc-updown-15m-1775934900,36,2,2,9080
btc-updown-15m-1775935800,24,0,0,5731
btc-updown-15m-1775936700,34,0,0,8519
btc-updown-15m-1775937600,8,0,0,2304
btc-updown-15m-1775939400,12,0,0,3202
btc-updown-15m-1775940300,18,0,0,4593
btc-updown-15m-1775941200,12,2,0,3071
btc-updown-15m-1775942100,22,0,0,5398
btc-updown-15m-1775943000,10,0,0,2866
btc-updown-15m-1775943900,50,2,2,11972
btc-updown-15m-1775944800,16,0,0,4096
btc-updown-15m-1775945700,54,2,0,13279
btc-updown-15m-1775946600,16,0,0,4322
btc-updown-15m-1775947500,28,2,2,6881
btc-updown-15m-1775949300,10,0,0,2592
btc-updown-15m-1775950200,14,0,0,3316
btc-updown-15m-1775951100,20,0,0,5203
btc-updown-15m-1775952000,28,4,2,6883
btc-updown-15m-1775952900,14,0,0,3601
btc-updown-15m-1775953800,20,0,0,4991
btc-updown-15m-1775954700,20,2,2,5187
btc-updown-15m-1775955600,38,4,0,9144
btc-updown-15m-1775956500,12,0,0,3228
btc-updown-15m-1775957400,12,0,0,3487
btc-updown-15m-1775958300,50,4,0,12520
btc-updown-15m-1775960100,58,4,2,14329
btc-updown-15m-1775961000,12,0,0,3018
btc-updown-15m-1775961900,12,0,0,3113
btc-updown-15m-1775962800,26,2,0,6626
btc-updown-15m-1775963700,30,0,0,7202
btc-updown-15m-1775964600,16,0,0,4204
btc-updown-15m-1775965500,30,0,0,7469
btc-updown-15m-1775966400,20,0,0,5178
btc-updown-15m-1775967300,20,2,0,4782
btc-updown-15m-1775968200,16,0,0,4028
btc-updown-15m-1775970000,12,2,0,3305
btc-updown-15m-1775970900,8,0,0,2235
btc-updown-15m-1775971800,18,0,0,4607
btc-updown-15m-1775972700,10,2,0,2585
btc-updown-15m-1775973600,28,0,0,6871
btc-updown-15m-1775974500,16,0,0,3976
btc-updown-15m-1775975400,12,0,0,2980
btc-updown-15m-1775976300,26,2,0,6443
btc-updown-15m-1775977200,34,6,0,8203
btc-updown-15m-1775978100,24,2,0,6034
btc-updown-15m-1775979000,10,0,0,2552
btc-updown-15m-1775980800,32,0,0,7864
btc-updown-15m-1775981700,12,0,0,3084
btc-updown-15m-1775982600,12,4,2,3422
btc-updown-15m-1775983500,8,0,0,2446
btc-updown-15m-1775984400,12,0,0,3098
btc-updown-15m-1775985300,22,0,0,5532
btc-updown-15m-1775986200,24,0,0,5774
btc-updown-15m-1775987100,10,0,0,2562
btc-updown-15m-1775988000,8,0,0,2086
btc-updown-15m-1775988900,30,2,0,7387
btc-updown-15m-1775990700,16,2,0,4150
btc-updown-15m-1775991600,18,0,0,4594
btc-updown-15m-1775992500,26,0,0,6604
btc-updown-15m-1775993400,12,0,0,2943
btc-updown-15m-1775994300,14,0,0,3569
btc-updown-15m-1775995200,12,0,0,3016
btc-updown-15m-1775996100,32,0,0,7554
btc-updown-15m-1775997000,6,2,0,1884
btc-updown-15m-1775997900,8,0,0,2331
btc-updown-15m-1775998800,38,0,0,9332
btc-updown-15m-1775999700,14,0,0,3672
btc-updown-15m-1776001500,16,0,0,4174
btc-updown-15m-1776002400,10,0,0,2520
btc-updown-15m-1776003300,14,0,0,3757
btc-updown-15m-1776004200,10,0,0,2602
btc-updown-15m-1776005100,16,0,0,3878
btc-updown-15m-1776006000,14,0,0,3504
btc-updown-15m-1776006900,14,0,0,3426
btc-updown-15m-1776007800,8,0,0,2395
btc-updown-15m-1776008700,36,0,0,8566
btc-updown-15m-1776009600,30,0,0,7174
btc-updown-15m-1776010500,66,0,0,16100
btc-updown-15m-1776012300,34,2,2,8214
btc-updown-15m-1776013200,40,4,2,9818
btc-updown-15m-1776014100,10,0,0,2767
btc-updown-15m-1776015000,30,2,0,7229
btc-updown-15m-1776015900,12,0,0,3291
btc-updown-15m-1776016800,40,0,0,9428
btc-updown-15m-1776017700,12,0,0,3127
btc-updown-15m-1776018600,20,0,0,5081
btc-updown-15m-1776019500,22,0,0,5662
btc-updown-15m-1776020400,12,0,0,2893
btc-updown-15m-1776022200,14,0,0,3270
btc-updown-15m-1776023100,24,0,0,5641
btc-updown-15m-1776024000,14,0,0,3467
btc-updown-15m-1776024900,14,0,0,3350
btc-updown-15m-1776025800,8,0,0,2395
btc-updown-15m-1776026700,48,0,0,11607
btc-updown-15m-1776027600,12,0,0,2976
btc-updown-15m-1776028500,10,0,0,2878
btc-updown-15m-1776029400,38,0,0,9225
btc-updown-15m-1776030300,68,6,2,16324
btc-updown-15m-1776031200,10,0,0,2468
btc-updown-15m-1776033000,16,0,0,3989
btc-updown-15m-1776033900,30,0,0,7230
btc-updown-15m-1776034800,8,0,0,1982
btc-updown-15m-1776035700,16,0,0,4036
btc-updown-15m-1776036600,46,6,2,11078
btc-updown-15m-1776037500,56,6,6,13609
btc-updown-15m-1776038400,18,0,0,4477
btc-updown-15m-1776039300,10,0,0,2752
btc-updown-15m-1776040200,24,0,0,5977
btc-updown-15m-1776041100,18,0,0,4526
btc-updown-15m-1776042900,74,0,0,17289
btc-updown-15m-1776043800,38,0,0,9631
btc-updown-15m-1776044700,20,0,0,4990
btc-updown-15m-1776045600,10,0,0,2812
btc-updown-15m-1776046500,8,0,0,2335
btc-updown-15m-1776047400,8,0,0,2297
btc-updown-15m-1776048300,62,0,0,15279
btc-updown-15m-1776049200,52,2,2,12387
btc-updown-15m-1776050100,60,6,2,14603
btc-updown-15m-1776051000,40,4,4,9461
btc-updown-15m-1776051900,50,4,0,11726
btc-updown-15m-1776053700,14,2,0,3520
btc-updown-15m-1776054600,48,8,2,12078
btc-updown-15m-1776055500,16,0,0,4262
btc-updown-15m-1776056400,20,4,4,4926
btc-updown-15m-1776057300,16,0,0,3911
btc-updown-15m-1776058200,18,0,0,4611
btc-updown-15m-1776059100,8,0,0,2478
btc-updown-15m-1776060000,8,0,0,2281
btc-updown-15m-1776060900,32,0,0,7965
btc-updown-15m-1776061800,60,0,0,14560
btc-updown-15m-1776063600,10,0,0,2518
btc-updown-15m-1776064500,8,0,0,2359
btc-updown-15m-1776065400,22,0,0,5397
btc-updown-15m-1776066300,22,0,0,5739
btc-updown-15m-1776067200,26,2,2,6509
btc-updown-15m-1776068100,44,4,2,11006
btc-updown-15m-1776069000,10,0,0,2866
btc-updown-15m-1776069900,16,2,2,4302
btc-updown-15m-1776070800,30,0,0,7558
btc-updown-15m-1776071700,8,0,0,2035
btc-updown-15m-1776072600,58,4,0,13995
btc-updown-15m-1776074400,26,2,0,6478
btc-updown-15m-1776075300,22,2,2,5388
btc-updown-15m-1776076200,42,0,0,10371
btc-updown-15m-1776077100,44,0,0,10788
btc-updown-15m-1776078000,8,0,0,2298
btc-updown-15m-1776078900,48,4,2,11730
btc-updown-15m-1776079800,18,2,0,4732
btc-updown-15m-1776080700,60,0,0,14896
btc-updown-15m-1776081600,22,0,0,5314
btc-updown-15m-1776082500,12,0,0,3232
btc-updown-15m-1776084300,8,0,0,2222
btc-updown-15m-1776085200,18,0,0,4719
btc-updown-15m-1776086100,96,8,2,23482
btc-updown-15m-1776087000,26,0,0,6586
btc-updown-15m-1776087900,10,0,0,2842
btc-updown-15m-1776088800,90,2,0,22108
btc-updown-15m-1776089700,132,0,0,32573
btc-updown-15m-1776090600,10,0,0,2762
btc-updown-15m-1776091500,12,0,0,3349
btc-updown-15m-1776092400,12,0,0,3191
btc-updown-15m-1776093300,116,0,0,28530
btc-updown-15m-1776095100,110,2,2,26995
btc-updown-15m-1776096000,22,0,0,5591
btc-updown-15m-1776096900,20,2,0,5083
btc-updown-15m-1776097800,86,2,2,21239
btc-updown-15m-1776098700,22,0,0,5678
btc-updown-15m-1776099600,18,0,0,4447
btc-updown-15m-1776100500,28,2,0,7016
btc-updown-15m-1776101400,114,4,4,27901
btc-updown-15m-1776102300,10,0,0,2547
btc-updown-15m-1776103200,48,0,0,11799
btc-updown-15m-1776104100,64,0,0,15727
btc-updown-15m-1776105900,12,0,0,3391
btc-updown-15m-1776106800,12,0,0,3079
btc-updown-15m-1776107700,10,0,0,2680
btc-updown-15m-1776108600,12,0,0,3009
btc-updown-15m-1776109500,8,0,0,2391
btc-updown-15m-1776110400,10,0,0,2809
btc-updown-15m-1776111300,96,10,8,23609
btc-updown-15m-1776112200,14,0,0,3823
btc-updown-15m-1776113100,32,0,0,8206
btc-updown-15m-1776114000,8,0,0,2094
btc-updown-15m-1776115800,10,0,0,2869
btc-updown-15m-1776116700,16,0,0,4306
btc-updown-15m-1776117600,14,0,0,3614
btc-updown-15m-1776118500,12,0,0,3197
btc-updown-15m-1776119400,118,2,2,29219
btc-updown-15m-1776120300,8,0,0,2420
btc-updown-15m-1776121200,54,2,0,13282
btc-updown-15m-1776122100,92,10,10,22762
btc-updown-15m-1776123000,14,0,0,3367
btc-updown-15m-1776123900,42,0,0,10253
btc-updown-15m-1776124800,16,0,0,4140
btc-updown-15m-1776126600,10,0,0,2700
btc-updown-15m-1776127500,10,0,0,2630
btc-updown-15m-1776128400,30,0,0,7712
btc-updown-15m-1776129300,78,2,2,19446
btc-updown-15m-1776130200,86,0,0,21047
btc-updown-15m-1776131100,42,0,0,10660
btc-updown-15m-1776132000,30,0,0,7448
btc-updown-15m-1776132900,52,2,0,12697
btc-updown-15m-1776133800,62,0,0,15722
btc-updown-15m-1776134700,18,0,0,4458
btc-updown-15m-1776136500,20,2,0,4874
btc-updown-15m-1776137400,10,0,0,2586
btc-updown-15m-1776138300,32,0,0,7797
btc-updown-15m-1776139200,58,4,0,14152
btc-updown-15m-1776140100,58,0,0,14356
btc-updown-15m-1776141000,8,0,0,2331
btc-updown-15m-1776141900,74,0,0,17886
btc-updown-15m-1776142800,22,0,0,5503
btc-updown-15m-1776143700,62,0,0,15219
btc-updown-15m-1776144600,26,0,0,6323
btc-updown-15m-1776145500,14,0,0,3723
btc-updown-15m-1776147300,8,0,0,2225
btc-updown-15m-1776148200,40,4,2,9665
btc-updown-15m-1776149100,6,0,0,1954
btc-updown-15m-1776150000,8,0,0,2373
btc-updown-15m-1776150900,14,0,0,3748
btc-updown-15m-1776151800,10,0,0,2524
btc-updown-15m-1776152700,56,2,2,13842
btc-updown-15m-1776153600,82,0,0,20038
btc-updown-15m-1776154500,42,2,0,10133
btc-updown-15m-1776155400,150,4,2,36784
btc-updown-15m-1776157200,68,2,2,16682
btc-updown-15m-1776158100,10,0,0,2720
btc-updown-15m-1776159000,12,0,0,3003
btc-updown-15m-1776159900,84,4,0,20678
btc-updown-15m-1776160800,52,2,0,13036
btc-updown-15m-1776161700,40,2,0,9806
btc-updown-15m-1776162600,8,0,0,2271
btc-updown-15m-1776163500,64,2,2,15088
btc-updown-15m-1776164400,18,0,0,4623
btc-updown-15m-1776165300,68,4,4,16428
btc-updown-15m-1776166200,86,0,0,21164
btc-updown-15m-1776168000,24,0,0,6050
btc-updown-15m-1776168900,98,2,0,23633
btc-updown-15m-1776169800,74,0,0,18006
btc-updown-15m-1776170700,10,0,0,2513
btc-updown-15m-1776171600,18,2,2,4257
btc-updown-15m-1776172500,104,2,2,24745
btc-updown-15m-1776173400,10,0,0,2480
btc-updown-15m-1776174300,12,0,0,3173
btc-updown-15m-1776175200,134,2,2,32956
btc-updown-15m-1776176100,16,0,0,3939
btc-updown-15m-1776177000,10,0,0,2792
btc-updown-15m-1776178800,14,0,0,3598
btc-updown-15m-1776179700,28,0,0,7184
btc-updown-15m-1776180600,12,0,0,3164
btc-updown-15m-1776181500,92,6,4,22245
btc-updown-15m-1776182400,24,2,0,6163
btc-updown-15m-1776183300,12,0,0,3313
btc-updown-15m-1776184200,82,0,0,20073
btc-updown-15m-1776185100,14,0,0,3647
btc-updown-15m-1776186000,22,0,0,5581
btc-updown-15m-1776186900,40,2,0,9772
btc-updown-15m-1776188700,12,0,0,3090
btc-updown-15m-1776189600,40,0,0,9577
btc-updown-15m-1776190500,28,0,0,7270
btc-updown-15m-1776191400,10,0,0,2590
btc-updown-15m-1776192300,12,0,0,3058
btc-updown-15m-1776193200,18,0,0,4718
btc-updown-15m-1776194100,26,0,0,6422
btc-updown-15m-1776195000,90,2,2,21883
btc-updown-15m-1776195900,20,0,0,5336
btc-updown-15m-1776196800,12,2,0,3249
btc-updown-15m-1776197700,10,0,0,2498
btc-updown-15m-1776199500,10,0,0,2718
btc-updown-15m-1776200400,10,0,0,2690
btc-updown-15m-1776201300,12,2,0,2981
btc-updown-15m-1776202200,22,2,2,5539
btc-updown-15m-1776203100,8,0,0,2472
btc-updown-15m-1776204000,34,0,0,8446
btc-updown-15m-1776204900,12,0,0,3085
btc-updown-15m-1776205800,20,0,0,4859
btc-updown-15m-1776206700,18,0,0,4812
btc-updown-15m-1776207600,28,0,0,7251
btc-updown-15m-1776209400,28,0,0,7071
btc-updown-15m-1776210300,62,2,0,14859
btc-updown-15m-1776211200,10,0,0,2805
btc-updown-15m-1776212100,76,0,0,18543
btc-updown-15m-1776213000,50,2,0,12346
btc-updown-15m-1776213900,84,0,0,20099
btc-updown-15m-1776214800,14,0,0,3756
btc-updown-15m-1776215700,32,0,0,8332
btc-updown-15m-1776216600,36,0,0,9200
btc-updown-15m-1776217500,54,0,0,13220
btc-updown-15m-1776218400,12,0,0,3097
btc-updown-15m-1776220200,26,0,0,6300
btc-updown-15m-1776221100,36,0,0,9028
btc-updown-15m-1776222000,8,0,0,2395
btc-updown-15m-1776222900,8,0,0,2297
btc-updown-15m-1776223800,10,0,0,2864
btc-updown-15m-1776224700,8,0,0,2205
btc-updown-15m-1776225600,44,2,0,11008
btc-updown-15m-1776226500,24,0,0,6272
btc-updown-15m-1776227400,20,0,0,5035
btc-updown-15m-1776228300,54,2,0,13061
btc-updown-15m-1776230100,10,0,0,2858
btc-updown-15m-1776231000,30,0,0,7385
btc-updown-15m-1776231900,14,0,0,3642
btc-updown-15m-1776232800,34,2,2,8273
btc-updown-15m-1776233700,68,2,0,16610
btc-updown-15m-1776234600,14,0,0,3611
btc-updown-15m-1776235500,10,0,0,2795
btc-updown-15m-1776236400,36,2,0,9129
btc-updown-15m-1776237300,10,0,0,2750
btc-updown-15m-1776238200,10,0,0,2422
btc-updown-15m-1776239100,8,0,0,2359
btc-updown-15m-1776240900,8,0,0,2467
btc-updown-15m-1776241800,8,0,0,2380
btc-updown-15m-1776242700,52,2,2,12794
btc-updown-15m-1776243600,52,0,0,13137
btc-updown-15m-1776244500,22,0,0,5384
btc-updown-15m-1776245400,66,0,0,15957
btc-updown-15m-1776246300,28,0,0,7124
btc-updown-15m-1776247200,12,0,0,3389
btc-updown-15m-1776248100,10,0,0,2820
btc-updown-15m-1776249000,70,2,2,17405
btc-updown-15m-1776250800,12,0,0,3040
btc-updown-15m-1776251700,38,0,0,9553
btc-updown-15m-1776252600,18,0,0,4704
btc-updown-15m-1776253500,16,0,0,4151
btc-updown-15m-1776254400,98,0,0,24100
btc-updown-15m-1776255300,40,0,0,9806
btc-updown-15m-1776256200,14,0,0,3686
btc-updown-15m-1776257100,40,2,0,9934
btc-updown-15m-1776258000,50,0,0,12423
btc-updown-15m-1776258900,28,0,0,7103
btc-updown-15m-1776259800,20,0,0,5146
btc-updown-15m-1776261600,94,4,4,22486
btc-updown-15m-1776262500,12,0,0,3372
btc-updown-15m-1776263400,16,0,0,4286
btc-updown-15m-1776264300,14,0,0,3726
btc-updown-15m-1776265200,130,4,0,32117
btc-updown-15m-1776266100,10,0,0,2833
btc-updown-15m-1776267000,40,2,0,10065
btc-updown-15m-1776267900,90,2,2,22243
btc-updown-15m-1776268800,14,0,0,3691
btc-updown-15m-1776269700,18,0,0,4690
btc-updown-15m-1776270600,12,0,0,3139
btc-updown-15m-1776272400,14,0,0,3751
btc-updown-15m-1776273300,16,0,0,4390
btc-updown-15m-1776274200,14,0,0,3690
btc-updown-15m-1776275100,12,0,0,3058
btc-updown-15m-1776276000,10,0,0,2764
btc-updown-15m-1776276900,46,0,0,11336
btc-updown-15m-1776277800,18,0,0,4366
btc-updown-15m-1776278700,24,2,2,6062
btc-updown-15m-1776279600,14,0,0,3600
btc-updown-15m-1776280500,38,0,0,9315
btc-updown-15m-1776282300,122,2,0,30078
btc-updown-15m-1776283200,10,0,0,2881
btc-updown-15m-1776284100,82,0,0,19838
btc-updown-15m-1776285000,82,2,0,20028
btc-updown-15m-1776285900,14,0,0,3594
btc-updown-15m-1776286800,18,0,0,4708
btc-updown-15m-1776287700,16,0,0,4164
btc-updown-15m-1776288600,14,0,0,3916
btc-updown-15m-1776289500,74,2,0,18263
btc-updown-15m-1776290400,8,0,0,2394
btc-updown-15m-1776291300,50,0,0,12198
btc-updown-15m-1776293100,30,0,0,7364
btc-updown-15m-1776294000,8,0,0,2192
btc-updown-15m-1776294900,66,6,0,16050
btc-updown-15m-1776295800,12,0,0,3063
btc-updown-15m-1776296700,8,0,0,2421
btc-updown-15m-1776297600,8,0,0,2119
btc-updown-15m-1776298500,86,6,2,21418
btc-updown-15m-1776299400,10,0,0,2626
btc-updown-15m-1776300300,60,0,0,14618
btc-updown-15m-1776301200,10,0,0,2490
btc-updown-15m-1776303000,32,0,0,8077
btc-updown-15m-1776303900,18,0,0,4793
btc-updown-15m-1776304800,32,0,0,8133
btc-updown-15m-1776305700,10,0,0,2672
btc-updown-15m-1776306600,10,0,0,2656
btc-updown-15m-1776307500,8,0,0,2469
btc-updown-15m-1776308400,32,0,0,8210
btc-updown-15m-1776309300,18,0,0,4801
btc-updown-15m-1776310200,22,0,0,5346
btc-updown-15m-1776311100,14,0,0,3616
btc-updown-15m-1776312000,42,0,0,10591
btc-updown-15m-1776313800,8,0,0,2223
btc-updown-15m-1776314700,8,0,0,2257
btc-updown-15m-1776315600,44,0,0,10874
btc-updown-15m-1776316500,8,0,0,2018
btc-updown-15m-1776317400,46,0,0,11288
btc-updown-15m-1776318300,50,0,0,12477
btc-updown-15m-1776319200,44,0,0,10379
btc-updown-15m-1776320100,50,0,0,12462
btc-updown-15m-1776321000,14,0,0,3694
btc-updown-15m-1776321900,22,0,0,5432
btc-updown-15m-1776323700,62,0,0,15293
btc-updown-15m-1776324600,44,0,0,11122
btc-updown-15m-1776325500,10,0,0,2620
btc-updown-15m-1776326400,10,0,0,2606
btc-updown-15m-1776327300,24,0,0,6306
btc-updown-15m-1776328200,42,2,2,10293
btc-updown-15m-1776329100,72,2,0,17824
btc-updown-15m-1776330000,12,0,0,2958
btc-updown-15m-1776330900,14,0,0,3739
btc-updown-15m-1776331800,10,0,0,2568
btc-updown-15m-1776332700,10,0,0,2541
btc-updown-15m-1776334500,40,6,2,10068
btc-updown-15m-1776335400,24,0,0,5865
btc-updown-15m-1776336300,30,0,0,7393
btc-updown-15m-1776337200,66,2,2,15963
btc-updown-15m-1776338100,38,0,0,9240
btc-updown-15m-1776339000,36,0,0,8902
btc-updown-15m-1776339900,10,0,0,2773
btc-updown-15m-1776340800,10,0,0,2651
btc-updown-15m-1776341700,32,0,0,7724
btc-updown-15m-1776342600,14,0,0,3908
btc-updown-15m-1776343500,42,0,0,10433
btc-updown-15m-1776345300,12,0,0,3286
btc-updown-15m-1776346200,10,0,0,2739
btc-updown-15m-1776347100,12,0,0,3124
btc-updown-15m-1776348000,50,0,0,12220
btc-updown-15m-1776348900,114,10,4,28629
btc-updown-15m-1776349800,18,0,0,4596
btc-updown-15m-1776350700,82,4,2,19788
btc-updown-15m-1776351600,10,0,0,2515
btc-updown-15m-1776352500,40,0,0,9329
btc-updown-15m-1776353400,10,0,0,2646
btc-updown-15m-1776355200,40,0,0,9869
btc-updown-15m-1776356100,84,2,0,20778
btc-updown-15m-1776357000,10,0,0,2899
btc-updown-15m-1776357900,16,0,0,4044
btc-updown-15m-1776358800,48,0,0,11615
btc-updown-15m-1776359700,12,0,0,3128
btc-updown-15m-1776360600,12,0,0,3158
btc-updown-15m-1776361500,14,0,0,3685
btc-updown-15m-1776362400,58,0,0,14040
btc-updown-15m-1776363300,78,0,0,19265
btc-updown-15m-1776364200,10,0,0,2619
btc-updown-15m-1776366000,8,0,0,2280
btc-updown-15m-1776366900,12,0,0,3181
btc-updown-15m-1776367800,8,0,0,2316
btc-updown-15m-1776368700,10,0,0,2610
btc-updown-15m-1776369600,70,2,2,17374
btc-updown-15m-1776370500,8,0,0,2229
btc-updown-15m-1776371400,10,0,0,2720
btc-updown-15m-1776372300,8,0,0,2258
btc-updown-15m-1776373200,48,0,0,11398
btc-updown-15m-1776374100,10,0,0,2553
btc-updown-15m-1776375900,80,0,0,19569
btc-updown-15m-1776376800,32,0,0,7956
btc-updown-15m-1776377700,56,0,0,13825
btc-updown-15m-1776378600,62,0,0,15504
btc-updown-15m-1776379500,24,0,0,6200
btc-updown-15m-1776380400,8,0,0,2428
btc-updown-15m-1776381300,38,2,2,9294
btc-updown-15m-1776382200,12,0,0,3255
btc-updown-15m-1776383100,70,2,0,17169
btc-updown-15m-1776384000,8,0,0,2120
btc-updown-15m-1776384900,68,0,0,16773
btc-updown-15m-1776386700,62,0,0,14788
btc-updown-15m-1776387600,30,0,0,7680
btc-updown-15m-1776388500,12,2,0,3152
btc-updown-15m-1776389400,50,0,0,12403
btc-updown-15m-1776390300,80,8,2,19936
btc-updown-15m-1776391200,44,0,0,10906
btc-updown-15m-1776392100,10,0,0,2552
btc-updown-15m-1776393000,10,0,0,2895
btc-updown-15m-1776393900,40,0,0,9801
btc-updown-15m-1776394800,72,6,0,17291
btc-updown-15m-1776396600,64,0,0,15203
btc-updown-15m-1776397500,12,0,0,3063
btc-updown-15m-1776398400,14,0,0,3395
btc-updown-15m-1776399300,12,0,0,3031
btc-updown-15m-1776400200,16,0,0,3900
btc-updown-15m-1776401100,34,0,0,8276
